OBJECTID,NTD_ID,NTAD_NTD_ID,Agency_Name,Common_Name,City,State,Lon,Lat,In_Latest_NTAD_Upload,License,x,y
1111,90208,90208,Butte County Association of Governments,B-Line,Chico,CA,-121.820349,39.704837,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-121.820348999651,39.7048369999926
1112,90209,90032;90034;90131;90136;90209,"Valley Metro Rail, Inc.",Valley Metro Rail (VMR),Phoenix,AZ,-112.0747206,33.44989448,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-112.074720600086,33.4498944799299
1113,90211,90211,Anaheim Transportation Network,Anaheim Regional Transportation (ART),Anaheim,CA,-117.907113,33.81657001,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-117.907113000315,33.8165700099518
1114,90213,90213,City of Petaluma,Petaluma Transit,Petaluma,CA,-122.644516,38.23174401,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-122.644515999933,38.2317440099115
1115,90214,90214,City of Redondo Beach,Beach Cities Transit (BCT),Redondo Beach,CA,-118.3875945,33.84480091,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.387594500175,33.8448009097914
1116,90215,90215,Carson Area Metropolitan Planning Organization,Jump Around Carson,Carson City,NV,-119.7271967,39.1673605,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-119.727196700448,39.1673605002894
1117,90216,90216,County of Sacramento Municipal Services Agency,South County Transit Link (SCT Link),Sacramento,CA,-121.4960005,38.58281537,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-121.496000500186,38.5828153700957
1118,90217,90217,City of Manteca,Manteca Transit ,Manteca,CA,-121.232046,37.80010998,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-121.23204599958,37.8001099798069
1119,90219,90219,Northern Arizona Intergovernmental Public Transportation Authority,Mountain Line,Flagstaff,AZ,-111.5926517,35.21841683,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-111.592651699864,35.2184168301565
1120,90223,90223,"Paratransit, Inc.",Paratransit,Sacramento,CA,-121.48008,38.49629682,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-121.480079999765,38.4962968201912
1121,90225,90225,San Francisco Bay Area Water Emergency Transportation Authority,San Francisco Bay Ferry,San Francisco,CA,-122.3975176,37.79937656,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-122.397517600065,37.7993765599987
1122,90226,90226,Imperial County Transportation Commission,Imperial Valley Transit,El Centro,CA,-115.569224,32.80688101,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-115.569224000415,32.8068810102128
1123,90227,90227,City of Moorpark,Moorpark City Transit (MCT),Moorpark,CA,-118.8823753,34.28723173,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.882375300082,34.2872317297137
1124,90229,90229,El Dorado County Transit Authority,El Dorado Transit,Diamond Springs,CA,-120.827632,38.69432402,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-120.827632000027,38.6943240201334
1125,90232,90232,Solano County Transit,SolTrans,Vallejo,CA,-122.259273,38.10003698,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-122.259272999858,38.1000369800123
1126,90233,90233,Yuma County Intergovernmental Public Transportation Authority,Yuma County Area Transit (YCAT),Yuma,AZ,-114.5877342,32.70239191,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-114.587734200009,32.7023919097262
1127,90234,90234,Marin County Transit District,Marin Transit,San Rafael,CA,-122.519721,37.96931802,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-122.519721000414,37.9693180202668
1128,90237,90237,County of Kaua'i,Kaua'i Bus,Lihue,HI,-159.368748,21.97584499,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-159.368747999807,21.9758449900114
1129,90238,90238,City of Delano,Delano Area Rapid Transit (DART),Delano,CA,-119.2490749,35.77055765,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-119.249074899668,35.7705576502089
1130,90239,90239,City of Sierra Vista,Vista Transit,Sierra Vista,AZ,-110.2731639,31.56514049,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-110.273163899899,31.5651404903097
1131,90241,90241,County of Maui,Maui Bus,Wailuku,HI,-156.50425,20.88516601,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-156.504250000151,20.8851660098725
1132,90247,90247,City of Alhambra,Alhambra Community Transit (ACT),Alhambra,CA,-118.127154,34.09258998,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.127153999653,34.0925899799498
1133,90251,90251,City of Baldwin Park,Baldwin Park Transit,Baldwin Park,CA,-117.959732,34.08538,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-117.95973200044,34.0853799997054
1134,90252,90252,City of Bell,La Campana,Bell,CA,-118.188933,33.97886869,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.188933000356,33.9788686900782
1135,90253,90253,City of Bell Gardens,Town Trolley Bus,Bell,CA,-118.1501745,33.96773452,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150174500212,33.967734520182
1136,90254,90254,City of Bellflower,Bellflower Bus,Bellflower,CA,-118.122221,33.8833327,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.122221000085,33.8833327000085
1137,90256,90256,City of Burbank,Burbank Bus,Burbank,CA,-118.308444,34.18221499,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.30844399978,34.1822149899282
1138,90257,90257,City of Calabasas,Calabasas Transit System,Calabasas,CA,-118.647234,34.15248798,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.647233999907,34.152487980103
1139,90258,90258,City of Carson,Carson Transportation Services,Carson,CA,-118.26298,33.83227502,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.262980000044,33.8322750200483
1140,90259,90259,City of Cerritos,Cerritos Transit Services,Cerritos,CA,-118.061584,33.86746799,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.061583999755,33.8674679903095
1141,90260,90260,City of Compton,Compton Renaissance Transit (CRT),Compton,CA,-118.2243664,33.89481517,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.224366399951,33.894815170083
1142,90262,90262,City of Cudahy,Cudahy Area Rapid Transit ,Cudahy,CA,-118.174651,33.95939701,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.174651000065,33.9593970097288
1143,90263,90263,City of Downey,Downey Transit,Downey,CA,-118.128617,33.94095498,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.128617000416,33.940954980328
1144,90265,90265,City of El Monte,El Monte Transportation Services,El Monte,CA,-118.029635,34.07136298,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.029634999857,34.0713629796968
1145,90266,90266,City of Glendora,Glendora Transportation Division,Glendora,CA,-117.865039,34.135082,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-117.865038999916,34.1350820002015
1146,90267,90267,City of Huntington Park,Huntington Park Express,Huntington Park,CA,-118.218583,33.97984102,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.218583000338,33.9798410197256
1147,90268,90268,City of Inglewood,Inglewood Senior Center,Inglewood,CA,-118.35479,33.96311598,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.354789999597,33.9631159800015
1148,90269,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,The Link - Athens,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1149,90270,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,Avocado Heights/Bassett/West Valinda Shuttle,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1150,90271,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,El Sol,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1151,90272,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,East Valinda Shuttle,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1152,90273,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,The Link – Florence-Firestone/Walnut Park,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1153,90274,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,The Link - King Medical Center,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1154,90275,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,The Link - Lennox,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1155,90276,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,Sunshine Shuttle,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1156,90278,90269;90270;90271;90272;90273;90274;90275;90276;90278,Los Angeles County,The Link - Willowbrook,Alhambra,CA,-118.150095,34.085028,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.150095000208,34.085027999774
1157,90280,90280,City of Lawndale,Lawndale Beat,Lawndale,CA,-118.3543442,33.89801295,Yes - Agency fetch URL available and in compliance with GTFS standards.,CC-BY-3.0,-118.354344199858,33.8980129497142
1158,90281,90281,City of Lynwood,Lynwood Breeze,Lynwood,CA,-118.198819,33.925959,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.198818999584,33.9259589998902
1159,90284,90284,City of Maywood,Maywood Express Shuttle,Maywood,CA,-118.1892472,33.98757363,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.189247199602,33.9875736302463
1160,90286,90286,City of Monterey Park,Spirit Bus,Montery Park,CA,-118.126039,34.059107,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.126038999943,34.0591070001001
1161,90287,90287,Palos Verdes Peninsula Transit Authority,Palos Verdes Peninsula Transit Authority (PVPTA),Rolling Hills,CA,-118.4122917,33.7761192,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.412291699923,33.7761191999406
1162,90289,90289,City of Rosemead,Rosemead Explorer,Rosemead,CA,-118.076348,34.08028501,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.076348000096,34.0802850101963
1163,90291,90291,City of South Gate,Get Around Town Express,South Gate,CA,-118.2057356,33.95611089,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.205735599674,33.956110889804
1164,90293,90293,City of West Covina,Go West Shuttle,West Covina,CA,-117.938861,34.071338,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-117.938861000371,34.0713379998908
1165,90294,90294,City of West Hollywood,"Cityline, WeHo PickUp",West Hollywood,CA,-118.370725,34.09021799,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.370724999725,34.0902179899469
1166,90299,90299,Sonoma-Marin Area Rail Transit District,Sonoma Marin Area Rail Transit (SMART),Petaluma,CA,-122.668832,38.28172102,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-122.66883199959,38.2817210203288
1167,90300,90300,City of Artesia,Artesia Transit,Artesia,CA,-118.079749,33.85993163,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-118.079749000202,33.8599316297416
1168,90303,90303,Santa Barbara County Association of Governments,Clean Air Express,Santa Barbara,CA,-119.778588,34.44488502,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-119.778588000024,34.4448850198175
1169,90306,90306,Stanislaus Regional Transit Authority,The S,Modesto,CA,-120.998364,37.64078601,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-120.998364000007,37.640786009654
1170,90310,90310,Tulare County Regional Transit Agency,Tulare County Regional Transit Agency (TCRTA),Visalia,CA,-119.2910835,36.33135684,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-119.291083500019,36.3313568399746
1171,90313,90313,City of Clovis,Clovis Transit,Clovis,CA,-119.6878123,36.83269036,Yes - Agency fetch URL available and in compliance with GTFS standards.,Public Domain,-119.687812300028,36.8326903602971
